"Country";"Year";"life.expectancy.total";"self.reported.absence.from.work";"job.quality";"union.density.survey";"union.density.admin";"job.quality.earnings";"job.quality.unemp.risk";"leftvot";"leftseat";"leftmaj";"fed";"rtctmaj"
"Czech Republic";1998;"74.7";NA;NA;NA;"32.1";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1999;"74.9";NA;NA;NA;"30";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";2000;"75.1";NA;NA;NA;"27.2";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";2001;"75.3";NA;NA;NA;"23.8";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";2002;"75.4";NA;NA;NA;"22.4";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";2003;"75.3";NA;NA;NA;"22.3";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";2004;"75.8";NA;"7.936619282";NA;"20.6";"7.9366192817688";NA;NA;NA;NA;NA;NA
"Czech Republic";2005;"76.1";NA;"8.086023331";NA;"19.1";"8.08602333068848";NA;NA;NA;NA;NA;NA
"Czech Republic";2006;"76.7";NA;"8.473809242";NA;"18.1";"8.47380924224854";NA;NA;NA;NA;NA;NA
"Czech Republic";2007;"77";NA;"8.802398682";NA;"17.4";"8.80239868164062";"4.02593278884888";NA;NA;NA;NA;NA
"Czech Republic";2008;"77.3";8,3;"8.680866241";NA;"16.9";"8.68086624145508";"5.13908290863037";NA;NA;NA;NA;NA
"Czech Republic";2009;"77.4";NA;"8.601607323";NA;"16.7";"8.60160732269287";"10.0190010070801";NA;NA;NA;NA;NA
"Czech Republic";2010;"77.7";NA;"8.770840645";NA;"16.1";"8.77084064483642";"7.61437654495239";NA;NA;NA;NA;NA
"Czech Republic";2011;"78";NA;"8.832018852";NA;"15.4";"8.83201885223389";"6.88188648223877";NA;NA;NA;NA;NA
"Czech Republic";2012;"78.2";NA;"8.977928162";NA;"14.8";"8.97792816162109";"7.98718500137329";NA;NA;NA;NA;NA
"Czech Republic";2013;"78.3";NA;"8.969614983";NA;"13.6";"8.96961498260498";"7.15232038497925";NA;NA;NA;NA;NA
"Czech Republic";2014;"78.9";7,1;"9.064632416";NA;"12.9";"9.06463241577148";"5.77164459228516";NA;NA;NA;NA;NA
"Czech Republic";2015;"78.7";NA;"9.367718697";NA;"12";"9.36771869659424";"4.34494972229004";NA;NA;NA;NA;NA
"Czech Republic";2016;"79.1";NA;"9.681857109";NA;"12";"9.68185710906982";NA;NA;NA;NA;NA;NA
"Czech Republic";2017;"79.1";NA;NA;NA;"11.7";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";2018;NA;NA;NA;NA;"11.5";NA;NA;NA;NA;NA;NA;NA
"Denmark";1960;"72.4";NA;NA;NA;"59";NA;NA;43,5;44,5;79,7;0;0
"Denmark";1961;NA;NA;NA;NA;"59.3";NA;NA;48,2;49,7;85,9;0;0
"Denmark";1962;NA;NA;NA;NA;"59.5";NA;NA;48,2;49,7;85,9;0;0
"Denmark";1963;NA;NA;NA;NA;"59.8";NA;NA;48,2;49,7;85,9;0;0
"Denmark";1964;NA;NA;NA;NA;"60.1";NA;NA;48,1;49,6;85,9;0;0
"Denmark";1965;NA;NA;NA;NA;"59.9";NA;NA;47,7;49,1;85,9;0;0
"Denmark";1966;NA;NA;NA;NA;"58.8";NA;NA;47,8;49,3;85,2;0;0
"Denmark";1967;"72.6";NA;NA;NA;"59";NA;NA;49,2;50,9;78;0;0
"Denmark";1968;"73";NA;NA;NA;"59.5";NA;NA;42,8;44,6;6,5;0;0
"Denmark";1969;"73.2";NA;NA;NA;"61";NA;NA;42,2;44;0;0;0
"Denmark";1970;"73.3";NA;NA;NA;"60.8";NA;NA;42,2;44;0;0;0
"Denmark";1971;"73.3";NA;NA;NA;"62.6";NA;NA;43,3;45,4;19,8;0;0
"Denmark";1972;"73.4";NA;NA;NA;"62";NA;NA;46,4;49,7;79,1;0;0
"Denmark";1973;"73.6";NA;NA;NA;"62.5";NA;NA;45,5;48,6;79,1;0;0
"Denmark";1974;"74";NA;NA;NA;"64";NA;NA;35,2;36;0;0;0
"Denmark";1975;"74.2";NA;NA;NA;"68.9";NA;NA;41,2;41,7;54,9;0;0
"Denmark";1976;"73.9";NA;NA;NA;"73";NA;NA;41,2;41,7;59,9;0;0
"Denmark";1977;"74.9";NA;NA;NA;"74.1";NA;NA;46,8;47,5;71,2;0;0
"Denmark";1978;"74.6";NA;NA;NA;"77.8";NA;NA;47,3;48;73,4;0;0
"Denmark";1979;"74.4";NA;NA;NA;"76.6";NA;NA;47,4;48,1;74;0;0
"Denmark";1980;"74.3";NA;NA;NA;"78";NA;NA;47,9;48,6;76,8;0;0
"Denmark";1981;"74.4";NA;NA;NA;"79.9";NA;NA;47,8;48,6;76,8;0;0
"Denmark";1982;"74.7";NA;NA;NA;"79.8";NA;NA;46,8;48;44,5;0;0
"Denmark";1983;"74.6";NA;NA;NA;"80.1";NA;NA;46,8;48;0;0;0
"Denmark";1984;"74.8";NA;NA;NA;"78.6";NA;NA;45,8;46,9;0;0;0
"Denmark";1985;"74.6";NA;NA;NA;"77.5";NA;NA;45,8;46,9;0;0;0
"Denmark";1986;"74.8";NA;NA;NA;"76.9";NA;NA;45,8;46,9;0;0;0
"Denmark";1987;"74.9";NA;NA;NA;"75.2";NA;NA;45,9;47,5;0;0;0
"Denmark";1988;"75";NA;NA;NA;"73.1";NA;NA;43,9;46,3;0;0;0
"Denmark";1989;"75";NA;NA;NA;"74.9";NA;NA;42,8;45,1;0;0;0
"Denmark";1990;"74.9";6,6;NA;NA;"74.6";NA;NA;43;45,3;0;0;0
"Denmark";1991;"75.3";NA;NA;NA;"75";NA;NA;45,7;48;0;0;0
"Denmark";1992;"75.3";NA;NA;NA;"74.9";NA;NA;45,7;48;0;0;0
"Denmark";1993;"75.2";NA;NA;NA;"76.7";NA;NA;45,7;48;73,5;0;0
"Denmark";1994;"75.5";NA;NA;NA;"76.5";NA;NA;45,5;47,6;77,7;0;0
"Denmark";1995;"75.3";NA;NA;NA;"75.9";NA;NA;45;46,3;70,1;0;0
"Denmark";1996;"75.7";NA;NA;NA;"76.4";NA;NA;45;46,3;70,1;0;0
"Denmark";1997;"76.1";NA;NA;NA;"75.2";NA;NA;45;46,3;70,1;0;0
"Denmark";1998;"76.5";NA;NA;NA;"76.3";NA;NA;46;46,3;70,9;0;0
"Denmark";1999;"76.6";NA;NA;NA;"74.6";NA;NA;46,2;46,3;71,2;0;0
"Denmark";2000;"76.9";6,7;NA;NA;"74.5";NA;NA;46,2;46,3;71,2;0;0
"Denmark";2001;"77";NA;NA;NA;"73.9";NA;NA;45,5;45,7;65,3;0;0
"Denmark";2002;"77.1";NA;NA;NA;"73.6";NA;NA;37,9;38,9;0;0;0
"Denmark";2003;"77.4";NA;NA;NA;"72.4";NA;NA;37,9;38,9;0;0;0
"Denmark";2004;"77.8";NA;"27.35224915";NA;"71.7";"27.3522491455078";NA;37,9;38,9;0;0;0
"Denmark";2005;"78.3";8;"27.6791954";NA;"71.5";"27.6791954040527";NA;35,4;36,8;0;0;0
"Denmark";2006;"78.4";NA;"27.93569565";NA;"69.7";"27.9356956481934";NA;35,2;36,6;0;0;0
"Denmark";2007;"78.4";NA;"28.62113762";NA;"69";"28.6211376190186";"3.67385935783386";36,1;37,4;0;0;0
"Denmark";2008;"78.8";NA;"29.22426033";NA;"67.6";"29.2242603302002";"3.99261593818665";40,7;41,1;0;0;0
"Denmark";2009;"79";NA;"30.33931732";NA;"67.7";"30.3393173217773";"6.99275207519531";40,7;41,1;0;0;0
"Denmark";2010;"79.3";6,9;"30.00419044";NA;"67.2";"30.0041904449463";"8.34136199951172";40,7;41,1;0;0;0
"Denmark";2011;"79.9";NA;"29.5100174";NA;"67.8";"29.5100173950195";"8.26390075683594";40,7;41,1;17;0;0
"Denmark";2012;"80.1";NA;"29.66636848";NA;"68";"29.6663684844971";"7.93516635894775";NA;NA;NA;NA;NA
"Denmark";2013;"80.4";NA;"29.68463326";NA;"67.8";"29.6846332550049";"7.30673837661743";NA;NA;NA;NA;NA
"Denmark";2014;"80.8";7,7;"30.57549858";NA;"67.4";"30.5754985809326";"6.85009002685547";NA;NA;NA;NA;NA
"Denmark";2015;"80.8";NA;"30.98912239";NA;"67.1";"30.9891223907471";"6.53288888931274";NA;NA;NA;NA;NA
"Denmark";2016;"80.9";9;NA;NA;"65.5";NA;NA;NA;NA;NA;NA;NA
"Denmark";2017;"81.2";NA;NA;NA;"66.1";NA;NA;NA;NA;NA;NA;NA
"Denmark";2018;NA;NA;NA;NA;"66.5";NA;NA;NA;NA;NA;NA;NA
"Estonia";1960;"68.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1961;"69.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1962;"69.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1963;"69.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1964;"70.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1965;"70.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1966;"70.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1967;"70.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1968;"70.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1969;"69.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1970;"70";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1971;"70.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1972;"70.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1973;"70.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1974;"70.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1975;"69.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1976;"69.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1977;"69.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1978;"69.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1979;"69.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1980;"69.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1981;"69.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1982;"69.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1983;"69.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1984;"69.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1985;"69.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1986;"70.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1987;"70.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1988;"70.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1989;"70.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1990;"69.8";10,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1991;"69.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1992;"69.1";7,1;NA;NA;"93.9";NA;NA;NA;NA;NA;NA;NA
"Estonia";1993;"68.2";NA;NA;NA;"62.1";NA;NA;NA;NA;NA;NA;NA
"Estonia";1994;"66.8";6,4;NA;NA;"40.8";NA;NA;NA;NA;NA;NA;NA
"Estonia";1995;"67.9";NA;NA;NA;"32.4";NA;NA;NA;NA;NA;NA;NA
"Estonia";1996;"69.9";8,9;NA;NA;"28.8";NA;NA;NA;NA;NA;NA;NA
"Estonia";1997;"70.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";1998;"69.7";8,4;NA;NA;"17.1";NA;NA;NA;NA;NA;NA;NA
"Estonia";1999;"70.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Estonia";2000;"71";8,2;NA;"14";"14";NA;NA;NA;NA;NA;NA;NA
"Estonia";2001;"70.9";NA;NA;"14";"13.3";NA;NA;NA;NA;NA;NA;NA
"Estonia";2002;"71.4";6,7;NA;"12.6";"12.8";NA;NA;NA;NA;NA;NA;NA
"Estonia";2003;"71.8";NA;NA;"11";"11.3";NA;NA;NA;NA;NA;NA;NA
"Estonia";2004;"72.4";8,7;NA;"9.4";"10.1";NA;NA;NA;NA;NA;NA;NA
"Estonia";2005;"72.9";NA;NA;"8.7";"9.4";NA;NA;NA;NA;NA;NA;NA
"Estonia";2006;"73.1";9,7;"5.970881462";"8.4";"8.5";"5.97088146209717";NA;NA;NA;NA;NA;NA
"Estonia";2007;"73.2";NA;NA;"7.6";"7.6";NA;"4.60000038146973";NA;NA;NA;NA;NA
"Estonia";2008;"74.2";9,4;NA;"6.2";"7";NA;"5.51666641235352";NA;NA;NA;NA;NA
"Estonia";2009;"75.2";NA;NA;"7.6";"7.7";NA;"13.5749998092651";NA;NA;NA;NA;NA
"Estonia";2010;"75.9";7,4;"7.49394846";"8.2";"8.1";"7.49394845962524";"16.7416648864746";NA;NA;NA;NA;NA
"Estonia";2011;"76.4";NA;NA;"7";"7";NA;"12.4249973297119";NA;NA;NA;NA;NA
"Estonia";2012;"76.5";7;NA;"6";"6.1";NA;"9.99166774749756";NA;NA;NA;NA;NA
"Estonia";2013;"77.3";NA;NA;"5.6";"5.7";NA;"8.56666660308838";NA;NA;NA;NA;NA
"Estonia";2014;"77.2";7,8;"8.298331261";"5.3";"5.5";"8.29833126068115";"7.38333320617676";NA;NA;NA;NA;NA
"Estonia";2015;"77.7";NA;NA;"4.5";"4.7";NA;"6.20833349227905";NA;NA;NA;NA;NA
"Estonia";2016;"77.8";7,7;NA;"5";"4.4";NA;NA;NA;NA;NA;NA;NA
"Estonia";2017;"78.2";NA;NA;"4.7";"4.3";NA;NA;NA;NA;NA;NA;NA
"Estonia";2018;NA;NA;NA;NA;"4.3";NA;NA;NA;NA;NA;NA;NA
"Finland";1960;"69";NA;NA;NA;"31.9";NA;NA;46,4;49;0;0;0
"Finland";1961;NA;NA;NA;NA;"31.5";NA;NA;46,4;49;0;0;0
"Finland";1962;NA;NA;NA;NA;"35.3";NA;NA;45,9;44;0;0;0
"Finland";1963;"69";NA;NA;NA;"37.4";NA;NA;45,9;43,5;0;0;0
"Finland";1964;NA;NA;NA;NA;"37";NA;NA;45,9;43,5;0;0;0
"Finland";1965;NA;NA;NA;NA;"38.3";NA;NA;45,9;43,5;0;0;0
"Finland";1966;NA;NA;NA;NA;"39.6";NA;NA;49,7;49,5;59,5;0;0
"Finland";1967;NA;NA;NA;NA;"40.7";NA;NA;51;51,5;102;0;0
"Finland";1968;"69.8";NA;NA;NA;"41";NA;NA;51;51,5;102;0;0
"Finland";1969;NA;NA;NA;NA;"47.5";NA;NA;51;51,5;102;0;0
"Finland";1970;"70.8";NA;NA;NA;"51.3";NA;NA;41,8;45,3;94,6;0;0
"Finland";1971;"70.1";NA;NA;NA;"56.2";NA;NA;40;44;60,4;0;0
"Finland";1972;"70.7";NA;NA;NA;"60.8";NA;NA;42,8;46;53;0;0
"Finland";1973;"71.2";NA;NA;NA;"61.4";NA;NA;42,8;46;51,5;0;0
"Finland";1974;"71.2";NA;NA;NA;"63.2";NA;NA;42,8;46;51,5;0;0
"Finland";1975;"71.7";NA;NA;NA;"65.3";NA;NA;43,1;46,3;55;0;0
"Finland";1976;"72";8,9;NA;NA;"67.6";NA;NA;43,8;47;69,8;0;0
"Finland";1977;"72.4";7,5;NA;NA;"66.7";NA;NA;43,8;47;62,1;0;0
"Finland";1978;"73";7,5;NA;NA;"66.9";NA;NA;43,8;47;93,1;0;0
"Finland";1979;"73.2";7,8;NA;NA;"68.1";NA;NA;42,3;44,4;89;0;0
"Finland";1980;"73.6";8,4;NA;NA;"69.4";NA;NA;41,8;43,5;86,1;0;0
"Finland";1981;"73.9";8,2;NA;NA;"68.3";NA;NA;41,8;43,5;86,1;0;0
"Finland";1982;"74.6";9,6;NA;NA;"68.4";NA;NA;41,8;43,5;86,1;0;0
"Finland";1983;"74.4";8,5;NA;NA;"68.8";NA;NA;40,6;42,4;54,8;0;0
"Finland";1984;"74.8";8,5;NA;NA;"69";NA;NA;40,2;42;56,4;0;0
"Finland";1985;"74.5";9;NA;NA;"69.1";NA;NA;40,2;42;56,4;0;0
"Finland";1986;"74.8";8,9;NA;NA;"70";NA;NA;40,2;42;56,4;0;0
"Finland";1987;"74.8";8,4;NA;NA;"70.6";NA;NA;41,5;40,3;55,7;0;0
"Finland";1988;"74.8";8;NA;NA;"72.3";NA;NA;41,7;40;55,4;0;0
"Finland";1989;"75";8,7;NA;NA;"73.2";NA;NA;41,7;40;55,4;0;0
"Finland";1990;"75";8,3;NA;NA;"72.8";NA;NA;41,7;40;55,4;0;0
"Finland";1991;"75.5";7,9;NA;NA;"75.9";NA;NA;39,7;38,9;18,5;0;0
"Finland";1992;"75.7";7,5;NA;NA;"78.9";NA;NA;39;38,5;0;0;0
"Finland";1993;"75.8";8,1;NA;NA;"81.2";NA;NA;39;38,5;0;0;0
"Finland";1994;"76.6";7,7;NA;NA;"80.8";NA;NA;39;38,5;0;0;0
"Finland";1995;"76.6";7,6;NA;NA;"80.8";NA;NA;44,3;44,9;69,8;0;0
"Finland";1996;"76.9";7,5;NA;NA;"80.8";NA;NA;46;47;93,1;0;0
"Finland";1997;"77.1";7,5;NA;NA;"80.7";NA;NA;46;47;93,1;0;0
"Finland";1998;"77.3";7,4;NA;NA;"78.4";NA;NA;46;47;93,1;0;0
"Finland";1999;"77.5";8;NA;NA;"75.8";NA;NA;42,3;42,5;84,2;0;0
"Finland";2000;"77.7";8,5;NA;NA;"74.3";NA;NA;41,1;41;81,2;0;0
"Finland";2001;"78.2";7,9;NA;NA;"75.1";NA;NA;41,1;41;81,2;0;0
"Finland";2002;"78.3";8,4;NA;NA;"73.7";NA;NA;41,1;41;81,2;0;0
"Finland";2003;"78.5";8,4;NA;NA;"72.7";NA;NA;42,1;42,5;62,1;0;0
"Finland";2004;"79";8,4;"19.10972977";NA;"72";"19.1097297668457";NA;42,4;43;52,5;0;0
"Finland";2005;"79.1";8,6;"19.3348217";NA;"71.1";"19.3348217010498";NA;42,4;43;52,5;0;0
"Finland";2006;"79.5";8,7;"19.75020027";NA;"70.6";"19.7502002716064";NA;42,4;43;52,5;0;0
"Finland";2007;"79.6";8,7;"20.07781982";NA;"70.6";"20.0778198242188";"7.07229375839233";39,6;39,6;27,4;0;0
"Finland";2008;"79.9";10,1;"20.28536415";"64.7";"69.9";"20.285364151001";"7.15765047073364";38,7;38,5;14,9;0;0
"Finland";2009;"80.1";9,3;"20.78607559";"65.7";"71.1";"20.786075592041";"9.29610538482666";38,7;38,5;14,9;0;0
"Finland";2010;"80.2";9,1;"21.26965523";"64.7";"70.3";"21.2696552276611";"9.07431793212891";38,7;38,5;14,9;0;0
"Finland";2011;"80.6";9,4;"21.12124252";"64.2";"69.5";"21.1212425231934";"8.29250335693359";35,9;34,8;40,1;0;0
"Finland";2012;"80.7";9,2;"21.48087311";"63.7";"69.6";"21.4808731079102";"8.46183967590332";NA;NA;NA;NA;NA
"Finland";2013;"81.1";9,5;"21.26208115";"63.5";"68.2";"21.2620811462402";"8.99553203582764";NA;NA;NA;NA;NA
"Finland";2014;"81.3";8,9;"21.29074097";"63";"67.6";"21.2907409667969";"9.80559539794922";NA;NA;NA;NA;NA
"Finland";2015;"81.6";8,5;"21.35161209";"62.9";"66.4";"21.3516120910644";"10.4289817810059";NA;NA;NA;NA;NA
"Finland";2016;"81.5";9,3;NA;"60.3";"64.9";NA;NA;NA;NA;NA;NA;NA
"Finland";2017;"81.7";NA;NA;"58.1";"62.2";NA;NA;NA;NA;NA;NA;NA
"Finland";2018;NA;NA;NA;NA;"60.3";NA;NA;NA;NA;NA;NA;NA
"France";1960;"70.3";NA;NA;NA;"18.9";NA;NA;34,4;11,6;0;0;0
"France";1961;"71";NA;NA;NA;"19.6";NA;NA;34,4;11,6;0;0;0
"France";1962;"70.5";NA;NA;NA;"18.7";NA;NA;34,6;12,6;0;0;0
"France";1963;"70.5";NA;NA;NA;"20";NA;NA;36,2;23;0;0;0
"France";1964;"71.4";NA;NA;NA;"19.8";NA;NA;36,2;23;0;0;0
"France";1965;"71.3";NA;NA;NA;"19.7";NA;NA;36,2;23;0;0;0
"France";1966;"71.5";NA;NA;NA;"19.1";NA;NA;36,2;23;0;0;0
"France";1967;"71.5";NA;NA;NA;"19.3";NA;NA;42,3;38,1;0;0;0
"France";1968;"71.5";NA;NA;NA;"20.7";NA;NA;42;30,1;0;0;0
"France";1969;"71.3";NA;NA;NA;"22.6";NA;NA;40,4;19,1;0;0;0
"France";1970;"72.2";NA;NA;NA;"22.2";NA;NA;40,4;19,1;0;0;0
"France";1971;"72.1";NA;NA;NA;"22.1";NA;NA;40,4;19,1;0;0;0
"France";1972;"72.4";NA;NA;NA;"22.2";NA;NA;40,4;19,1;0;0;0
"France";1973;"72.5";NA;NA;NA;"22.7";NA;NA;43,6;34;0;0;0
"France";1974;"72.8";NA;NA;NA;"22.4";NA;NA;44,2;37;2,7;0;0
"France";1975;"73";NA;NA;NA;"22.8";NA;NA;44,2;37;4,6;0;0
"France";1976;"73.2";NA;NA;NA;"21.9";NA;NA;44,2;37;4,6;0;0
"France";1977;"73.8";NA;NA;NA;"21.9";NA;NA;44,2;37;4,6;0;0
"France";1978;"73.9";NA;NA;NA;"21.1";NA;NA;47;41;1,2;0;0
"France";1979;"74.2";NA;NA;NA;"19.5";NA;NA;47,6;41,8;0;0;0
"France";1980;"74.3";NA;NA;NA;"18.7";NA;NA;47,6;41,8;0;0;0
"France";1981;"74.5";NA;NA;NA;"18.1";NA;NA;51,5;57,4;78,2;0;0
"France";1982;"74.8";NA;NA;NA;"17.3";NA;NA;54,2;68,6;136,6;0;0
"France";1983;"74.8";NA;NA;NA;"16.3";NA;NA;54,2;68,6;136,6;0;0
"France";1984;"75.3";NA;NA;NA;"15.2";NA;NA;54,2;68,6;129,1;0;0
"France";1985;"75.4";NA;NA;NA;"13.8";NA;NA;54,2;68,6;118,5;0;0
"France";1986;"75.7";NA;NA;NA;"12.6";NA;NA;45,1;49,9;29,6;0;0
"France";1987;"76.3";NA;NA;NA;"12.1";NA;NA;42,1;43,7;0;0;0
"France";1988;"76.6";NA;NA;NA;"11.5";NA;NA;46,1;49;59;0;0
"France";1989;"76.7";NA;NA;NA;"10.9";NA;NA;49;52,8;92,9;0;0
"France";1990;"77";NA;NA;NA;"10.7";NA;NA;49;52,8;92,9;0;0
"France";1991;"77.2";NA;NA;NA;"10.4";NA;NA;49;52,8;92,9;0;0
"France";1992;"77.5";9;NA;NA;"10.4";NA;NA;49;52,8;92,9;0;0
"France";1993;"77.6";NA;NA;NA;"10";NA;NA;40,8;23,6;23,2;0;0
"France";1994;"78";NA;NA;NA;"9.7";NA;NA;38,1;13,9;0;0;0
"France";1995;"78.1";NA;NA;NA;"9.3";NA;NA;38,1;13,9;0;0;0
"France";1996;"78.3";NA;NA;"10.8";"9.2";NA;NA;38,1;13,9;0;0;0
"France";1997;"78.6";NA;NA;"10.5";"9.2";NA;NA;43,3;38,2;62,7;0;0
"France";1998;"78.8";NA;NA;"10.5";"9.4";NA;NA;47;55,5;107,4;0;0
"France";1999;"78.9";NA;NA;"10.8";"9.6";NA;NA;47;55,5;107,4;0;0
"France";2000;"79.2";NA;NA;"10.8";"9.5";NA;NA;47;55,5;107,4;0;0
"France";2001;"79.3";NA;NA;"10.8";"9.4";NA;NA;47;55,5;107,4;0;0
"France";2002;"79.4";NA;NA;"10.8";"9.5";NA;NA;41,3;39,8;35,8;0;0
"France";2003;"79.3";NA;NA;"10.8";"9.2";NA;NA;37,3;28,6;0;0;0
"France";2004;"80.3";NA;NA;"10.5";"8.9";NA;NA;37,3;28,6;0;0;0
"France";2005;"80.4";NA;NA;"10.5";"8.6";NA;NA;37,3;28,6;0;0;0
"France";2006;"81";NA;"20.47624016";NA;"8.6";"20.4762401580811";NA;37,3;28,6;0;0;0
"France";2007;"81.2";NA;NA;NA;"8.5";NA;"8.04234313964844";38,3;35,2;0;0;0
"France";2008;"81.4";NA;NA;"10.7";"8.5";NA;"8.57422924041748";39;39,9;0;0;0
"France";2009;"81.5";NA;NA;NA;"8.8";NA;"10.8768033981323";39;39,9;0;0;0
"France";2010;"81.8";NA;"21.34052467";"10.8";"9";"21.3405246734619";"10.1791210174561";39;39,9;0;0;0
"France";2011;"82.3";NA;NA;NA;"9.1";NA;"10.3100423812866";39;39,9;0;0;0
"France";2012;"82.1";NA;NA;NA;"9.1";NA;"11.5119905471802";NA;NA;NA;NA;NA
"France";2013;"82.3";NA;NA;"11";"9";NA;"11.6728925704956";NA;NA;NA;NA;NA
"France";2014;"82.8";9,2;"21.87627792";NA;"9";"21.876277923584";"11.6645412445068";NA;NA;NA;NA;NA
"France";2015;"82.4";NA;NA;NA;"9";NA;"11.446611404419";NA;NA;NA;NA;NA
"France";2016;"82.6";NA;NA;"10.8";"9";NA;NA;NA;NA;NA;NA;NA
"France";2017;"82.6";NA;NA;NA;"8.9";NA;NA;NA;NA;NA;NA;NA
"France";2018;NA;NA;NA;NA;"8.8";NA;NA;NA;NA;NA;NA;NA
"Germany";1960;"69.1";NA;NA;NA;"34.7";NA;NA;31,8;34;0;2;0
"Germany";1961;"69.7";NA;NA;NA;"34.2";NA;NA;32,9;35;0;2;0
"Germany";1962;"69.9";NA;NA;NA;"33.8";NA;NA;36,2;38,1;0;2;0
"Germany";1963;"70";NA;NA;NA;"33.4";NA;NA;36,2;38,1;0;2;0
"Germany";1964;"70.6";NA;NA;NA;"33.1";NA;NA;36,2;38,1;0;2;0
"Germany";1965;"70.5";NA;NA;NA;"32.9";NA;NA;37;38,8;0;2;0
"Germany";1966;"70.6";NA;NA;NA;"32.5";NA;NA;39,3;40,7;6,8;2;0
"Germany";1967;"70.9";NA;NA;NA;"32.8";NA;NA;39,3;40,7;81,1;2;0
"Germany";1968;"70.5";NA;NA;NA;"32.2";NA;NA;39,3;40,7;81,1;2;0
"Germany";1969;"70.3";NA;NA;NA;"31.7";NA;NA;40,2;41,8;82,6;2;0
"Germany";1970;"70.6";NA;NA;NA;"32";NA;NA;42,7;45,2;90;2;0
"Germany";1971;"70.8";NA;NA;NA;"32.1";NA;NA;42,7;45,2;90;2;0
"Germany";1972;"71";NA;NA;NA;"32.4";NA;NA;43;45,3;90;2;0
"Germany";1973;"71.3";NA;NA;NA;"32.4";NA;NA;45,8;46,4;92,4;2;0
"Germany";1974;"71.5";NA;NA;NA;"33.7";NA;NA;45,8;46,4;92,4;2;0
"Germany";1975;"71.4";NA;NA;NA;"34.6";NA;NA;45,8;46,4;92,4;2;0
"Germany";1976;"71.8";NA;NA;NA;"35.1";NA;NA;45;45,6;91,9;2;0
"Germany";1977;"72.5";NA;NA;NA;"35.2";NA;NA;42,6;43,1;85,9;2;0
"Germany";1978;"72.4";NA;NA;NA;"35.5";NA;NA;42,6;43,1;85,9;2;0
"Germany";1979;"72.8";NA;NA;NA;"35.3";NA;NA;42,6;43,1;85,9;2;0
"Germany";1980;"72.9";NA;NA;NA;"34.9";NA;NA;42,7;43,3;86,2;2;0
